sample	species	date	parsed_date	latitude	longitude	elevation	datum	location	collectors	samplename	population	seed	notes
CCA1135	Eucalyptus camaldulensis subsp. arida			-23.2041666666667	131.560277777778	592	WGS84		Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA1192	Eucalyptus obesa			-32.9202777777778	120.365833333333	268	WGS84		Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA1212	Eucalyptus rudis subsp. rudis			-34.4058333333333	118.73	19	WGS84	Pallinup River, Western Australia.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA1256	Eucalyptus pleurocarpa			-33.1577777777778	121.640277777778	251	WGS84		Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA1266	Eucalyptus camaldulensis subsp. camaldulensis			-35.6972222222222	137.5225	11	WGS84		Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA1297	Eucalyptus scoparia			-28.85	151.966666666667	1057	WGS84	Walking track to summit of Mount Norman, Queensland.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA1300	Eucalyptus obliqua			-35.9811111111111	137.143055555556	45	WGS84		Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA1302	Eucalyptus gillenii			-23.725	133.857222222222	623	WGS84	Mt Gillen, MacDonnell Ranges, Northern Territory.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA1366	Eucalyptus viminalis subsp. cygnetensis			-34.8294444444444	135.688611111111	91	WGS84	South-west of Port Lincoln, Eyre peninsula, S.A.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA1370	Eucalyptus diversicolor			-34.8169444444444	116.685277777778	206	WGS84		Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA1377	Eucalyptus ovata subsp. ovata			-35.9680555555556	136.740555555556	98	WGS84	Cape de Couedic track, Flinders Chase N.P., Kangaroo Island, S.A.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA1413	Corymbia deserticola subsp. deserticola			-24.185	120.004444444444	606	WGS84	Track to Eucalyptus rameliana from Weelarrana, edge of Little Sandy Desert, Western Australia.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA1439	Eucalyptus herbertiana			-15.7666666666667	128.733333333333	46	WGS84	Kelly's Knob, Kununurra township, Western Australia.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA1474	Eucalyptus eremicola subsp. peeneri			-28.1011111111111	124.2125	388	WGS84	South of Yeo Lake, Great Victoria Desert, Western Australia.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA1478	Eucalyptus coolabah			-24.7361111111111	133.182777777778	422	WGS84	Palmer River crossing on Stuart HW, south of Alice Springs, NT	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA1504	Eucalyptus melliodora x E. sideroxylon			-33.9177777777778	145.943055555556	152	WGS84	East of Goolgowi, Mid Western Highway, NSW	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA1505	Eucalyptus melliodora x E. sideroxylon			-33.9177777777778	145.943055555556	152	WGS84	East of Goolgowi, Mid Western Highway, NSW	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA1506	Eucalyptus melliodora x E. sideroxylon			-33.9177777777778	145.943055555556	152	WGS84	East of Goolgowi, Mid Western Highway, NSW	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA1507	Eucalyptus melliodora x E. sideroxylon			-33.9177777777778	145.943055555556	152	WGS84	East of Goolgowi, Mid Western Highway, NSW	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA1543	Eucalyptus microcarpa			-33.9036111111111	147.301111111111	215	WGS84	East of West Wyalong, NSW	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA1564	Eucalyptus platyphylla			-16.2519444444444	133.3975	198	WGS84	Near Daly Waters on Stuart HW, Northern Territory	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA1594	Eucalyptus infera			-28.3994444444444	151.703055555556	776	WGS84	State Forest south-west of Warwick, Queensland.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA1644	Eucalyptus camaldulensis subsp. simulata			-15.5552777777778	144.439166666667	75	WGS84	Near Laura, QLD	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA1650	Corymbia gummifera			-33.6841666666667	151.231666666667	210	WGS84	Ku-Ring-Gai Chase National Park, near Sydney, New South Wales.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA1654	Eucalyptus grandis			-31.6916666666667	152.734166666667	13	WGS84	south of Kew on Pacific HW, NSW	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA1655	Eucalyptus grandis			-31.6916666666667	152.734166666667	13	WGS84	south of Kew on Pacific HW, NSW	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA1657	Eucalyptus granitica			-17.3872222222222	145.34611111111099	1027	WGS84	Between Herberton and Irvinebank, QLD	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA1660	Eucalyptus microcorys			-31.6916666666667	152.734166666667	13	WGS84	South of Kew on Pacific Highway, New South Wales.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA1680	Eucalyptus dunnii			-28.3911111111111	152.307777777778	579	WGS84	Near Legume, NSW	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA2812	Angophora floribunda								Dean Nicolle				
CCA2829	Corymbia aparrerinja								Dean Nicolle				
CCA2857	Eucalyptus albens			-32.9175	138.158888888889	383	WGS84	South of Melrose, southern Flinders Ranges, SA	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA2909	Corymbia eremaea subsp. eremaea			-27.4661111111111	130.494166666667	499	WGS84	Near Iltur Outstation, Great Victoria Desert, South Australia	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA2917	Eucalyptus cajuputea							Iron Duchess, about 500m E of summit, Middleback Ranges, Eyre Peninsula, SA	Dean Nicolle				
CCA3005	Eucalyptus ovata subsp. ovata			-37.7863888888889	148.731944444444	25	WGS84	Between Cabbage Tree Creek and Cape Conran, near Orbost, Victoria	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3011	Corymbia maculata			-36.2816666666667	150.124722222222	18	WGS84	Near Narooma, New South Wales.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3012	Corymbia maculata			-36.2816666666667	150.124722222222	18	WGS84	Near Narooma, New South Wales.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3035	Eucalyptus sieberi							SE base of Mt. Imlay, on walking track to summit, NSW	Dean Nicolle				
CCA3041	Eucalyptus bosistoana			-37.8777777777778	147.854166666667	15	WGS84	Near Metung, Vic	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3051	Eucalyptus strzeleckii			-38.7358333333333	143.251388888889	83	WGS84	Great Ocean Rd, between Gellibrand River crossing and Moonlight Head Road, Otway Ranges, Victoria.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3062	Eucalyptus muelleriana			-36.0661111111111	149.913333333333	308	WGS84	West of Bodalla, NSW	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3092	Eucalyptus maidenii			-35.5725	149.809722222222	679	WGS84	Between Braidwood and Araluen, NSW	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3107	Eucalyptus nitens			-35.9875	149.554444444444	1182	WGS84	near Pikes Saddle on western edge of Deua NP, NSW	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3130	Eucalyptus globulus			-38.6886111111111	143.836388888889	37	WGS84	South west of Kennett River, Great Ocean Rd, Vic	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3147	Eucalyptus elata			-37.4091666666667	148.901388888889	183	WGS84	Errinundra River, north of Club Terrace, Vic	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3176	Eucalyptus major			-27.5186111111111	152.160833333333	319	WGS84	Helidon Hills, north-east of Helidon, Queensland.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3216	Eucalyptus globulus			-42.7519444444444	147.826388888889	303	WGS84	Tas	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3217	Eucalyptus globulus			-42.7519444444444	147.826388888889	303	WGS84	Tas	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3247	Angophora costata subsp. costata			-33.7991666666667	150.596944444444	204	WGS84	Blue Mountains National Park, near Glenbrook, New South Wales.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3248	Angophora costata subsp. costata			-33.7991666666667	150.596944444444	204	WGS84	Blue Mountains National Park, near Glenbrook, New South Wales.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3250	Eucalyptus squamosa			-33.795	150.570555555556	271	WGS84	Blue Mountains National Park, near Glenbrook, New South Wales.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3261	Eucalyptus curtisii			-26.8644444444444	152.985	19	WGS84	Near Beerwah, Queensland.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3263	Corymbia abergiana			-19.0072222222222	146.091111111111	830	WGS84	West of Paluma towards Hidden Valley, Queensland.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3271	Eucalyptus acmenoides			-18.9852777777778	146.295555555556	29	WGS84	Near Paluma T/O on Bruce HW, QLD	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3322	Eucalyptus pilularis			-30.9141666666667	152.941388888889	28	WGS84	NSW	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3451	Eucalyptus camaldulensis subsp. obtusa			-16.2519444444444	133.397777777778	193	WGS84	Daly Waters area on the Stuart Highway, NT.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3464	Angophora melanoxylon			-27.9627777777778	148.687222222222	201	WGS84	North of St George on the Carnarvon Highway, Queensland.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3471	Eucalyptus coronata			-33.9258333333333	120.026666666667	83	WGS84	South side of East Mount Barren, Fitzgerald River National Park, WA	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3651	Eucalyptus odontocarpa			-22.5061111111111	124.082222222222	287	WGS84		Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3711	Eucalyptus coolabah			-31.5747222222222	143.390555555556	85	WGS84	Darling River floodplain just south-east of Wilcannia, New South Wales.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3821	Eucalyptus albens			-35.1058333333333	147.200277777778	186	WGS84	West of Wagga Wagga, New South Wales.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3837	Eucalyptus cypellocarpa			-30.5108333333333	151.02416666666701	842	WGS84	West of Kingstown towards Barraba, New South Wales.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3841	Eucalyptus leucoxylon subsp. leucoxylon			-37.6616666666667	144.364166666667	230	WGS84	W of Bacchus Marsh, Vic	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3887	Eucalyptus magnificata			-30.7191666666667	151.722222222222	983	WGS84	Near Enmore, south of Armidale, New South Wales.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3893	Eucalyptus elata			-36.1194444444444	149.669166666667	400	WGS84	Tuross River catchment, New South Wales.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3899	Eucalyptus radiata subsp. radiata			-35.4413888888889	149.964444444444	689	WGS84	NSW	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3916	Eucalyptus saligna			-29.4494444444444	152.368611111111	789	WGS84	Acsent to New England Tableland from Grafton on Gwydir Highway, New South Wales.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA3997	Eucalyptus gongylocarpa			-26.1530555555556	121.274722222222	501	WGS84	Wiluna to Granite Peak road, near Camel Well, Western Australia.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA4557	Eucalyptus obesa			-33.1063888888889	118.516944444444	358	WGS84	East of Lake Grace towards Newdegate, Western Australia.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA4706	Eucalyptus cinerea subsp. cinerea			-34.6838888888889	150.051666666667	621	WGS84	NE of Marulan, NSW	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA4770	Eucalyptus tenuipes			-26.1527777777778	150.337222222222	397	WGS84	Barakula State Forest scientific area, Queensland.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA4776	Eucalyptus exserta			-28.7966666666667	150.77888888888901	333	WGS84	Nicholls Rd, Bebo State Forest, New South Wales.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA4821	Eucalyptus crebra			-21.9922222222222	148.559722222222	218	WGS84	Fitzroy Development Rd, near Flora Range, Queensland.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA4877	Eucalyptus fastigata			-36.0313888888889	149.531111111111	1099	WGS84	NSW	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA4913	Eucalyptus alba var. australasica			-12.3761111111111	134.662222222222	7	WGS84	Near Blyth River on Ramingining to Maningrida road, Northern Territory.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA4939	Eucalyptus botryoides			-35.1027777777778	150.407222222222	408	WGS84	Jerrawangala Lookout, Jerrawangala National Park, New South Wales.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA4957_rep1	Eucalyptus camaldulensis subsp. camaldulensis	2003-10-08	2003-10-08T02:00:00Z	-34.7833333333333	137.6	54	WGS84	Gum Flat, just east of Minlaton on Stansbury road, Yorke Peninsula, South Australia.	Dean Nicolle				Tree to 15 metres tall. Bark smooth throughout, pale grey-tan over pale pink, cream and slightly butter yellow-cream. Leaves dull, blue-green. Growing in broad depression in open woodland on brown loam over limestone with Casuarina obesa?, Eucalyptus porosa and Melaleuca. AD; elevation computed from api.geonames.org/astergdem
CCA4957_rep2	Eucalyptus camaldulensis subsp. camaldulensis	2003-10-08	2003-10-08T02:00:00Z	-34.7833333333333	137.6	54	WGS84	Gum Flat, just east of Minlaton on Stansbury road, Yorke Peninsula, South Australia.	Dean Nicolle				Tree to 15 metres tall. Bark smooth throughout, pale grey-tan over pale pink, cream and slightly butter yellow-cream. Leaves dull, blue-green. Growing in broad depression in open woodland on brown loam over limestone with Casuarina obesa?, Eucalyptus porosa and Melaleuca. AD; elevation computed from api.geonames.org/astergdem
CCA4957	Eucalyptus camaldulensis subsp. camaldulensis			-34.7833333333333	137.6	54	WGS84	Gum Flat, just east of Minlaton on Stansbury road, Yorke Peninsula, South Australia.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA4960	Eucalyptus patens			-31.8908333333333	116.249166666667	272	WGS84	Just off Great Eastern Highway, between The Lakes and Mundaring, Western Australia.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA5060	Eucalyptus viminalis subsp. viminalis			-30.2741666666667	150.164722222222	1496	WGS84	Mt Kapultar summit, Mount Kapultar National Park, New South Wales.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA5180	Eucalyptus dives			-37.5677777777778	144.366944444444	599	WGS84	Junction of Grassy Gully Track and Blackwood Ranges Track, Victoria.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA5319	Eucalyptus haemastoma			-33.1841666666667	151.613333333333	31	WGS84	Cambell Drv, Munmorah State Conservation Area, New South Wales.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA5408	Eucalyptus chartaboma			-20.6069444444444	145.33	469	WGS84	Flinders Highway, Queensland.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA5430	Eucalyptus camaldulensis subsp. minima			-32.5922222222222	139.568333333333	285	WGS84	Yunta Creek, ca. 2 km S of Yunta on Spring Dam road, South Australia.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA5558	Eucalyptus lirata			-16.4783333333333	126.203055555556	562	WGS84	Track from Gibb River Road to new Mount Elizabeth Homestead, WA	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA5568	Eucalyptus microcodon			-28.2333333333333	153.3	586	WGS84	Daves Creek track, Lamington National Park, Queensland.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA5597	Eucalyptus regnans			-38.7588888888889	143.5975	226	WGS84	Between Apollo Bay and Maits Rest on Great Ocean Road, Victoria.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA5615	Corymbia ficifolia			-34.9377777777778	118.198055555556	68	WGS84	Boulder Hill, S of Manypeaks, Western Australia.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA5616	Corymbia ficifolia			-34.9377777777778	118.198055555556	68	WGS84	Boulder Hill, S of Manypeaks, Western Australia.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA5918	Eucalyptus baxteri			-39.0222222222222	146.321666666667	33	WGS84	Lilly Pilly car park, Wilsons Promontory National Park, Victoria.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA5922	Eucalyptus guilfoylei			-34.9105555555556	116.688888888889	103	WGS84	Between Walpole and Mt Frankland, N of Walpole, Western Australia.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA5926	Corymbia tessellaris								Dean Nicolle				
CCA5946	Eucalyptus pauciflora subsp. parvifructa			-37.2952777777778	142.6025	1133	WGS84	Mt William summit, Grampians National Park, Victoria.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA5976	Eucalyptus marginata subsp. marginata			-32.6647222222222	118.325833333333	286	WGS84	Jilakin Rock picnic area, E of Kulin, Western Australia.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
CCA6033	Eucalyptus cosmophylla			-35.095	138.649722222222	323	WGS84	Frith Rd, north-east of Clarendon, South Australia.	Dean Nicolle				elevation computed from api.geonames.org/astergdem
